run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,def_path,saif_path,timing_path_csv
87,ethmac_run_20260308_162422,ethmac,1.4,59,0.65,DELAY 0,1,1,0,221,95,18,67,0.703395,-0.701787,1.71368,-0.166101,0,-296.528,0,9311,0.0703484,1096510,0.627791,783,68,633,../dataset_with_def/placement_files/ethmac_run_20260308_162422/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_162422/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_162422/timing_paths.csv
88,ethmac_run_20260308_162422,ethmac,1.4,59,0.65,DELAY 0,1,1,0,147,93,29,68,0.87632,-0.727387,1.59886,-0.172266,0,-227.748,0,9279,0.0720142,1092660,0.630209,686,315,633,../dataset_with_def/placement_files/ethmac_run_20260308_162422/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_162422/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_162422/timing_paths.csv
89,ethmac_run_20260308_162422,ethmac,1.4,59,0.65,DELAY 0,1,1,0,216,86,13,44,0.711821,-0.712994,1.72137,-0.169216,0,-338.616,0,9322,0.0756245,1104710,0.635738,1150,183,633,../dataset_with_def/placement_files/ethmac_run_20260308_162422/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_162422/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_162422/timing_paths.csv
90,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,164,100,19,64,0.780018,-0.861003,1.66183,-0.321858,0,-288.634,0,9335,0.0691496,1022110,0.564611,748,72,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
91,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,145,149,19,55,0.912359,-1.02505,1.64032,-0.321769,0,-291.073,0,9331,0.0721172,1024950,0.568363,838,196,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
92,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,164,82,17,60,0.905642,-0.908876,1.6679,-0.315379,0,-306.085,0,9340,0.0711477,1028240,0.567026,855,67,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
93,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,207,131,27,38,0.68024,-0.679009,1.62761,-0.303933,0,-325.271,0,9340,0.0843003,1042070,0.584381,1347,694,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
94,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,238,125,18,42,0.671819,-0.673984,1.6642,-0.30514,0,-306.559,0,9334,0.0789311,1032860,0.577453,1052,592,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
95,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,240,94,12,46,0.695991,-0.7253,1.6488,-0.301278,0,-347.782,0,9349,0.074418,1035810,0.571445,1133,79,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
96,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,248,78,23,36,0.679173,-0.670222,1.6644,-0.29472,0,-332.629,0,9345,0.0855149,1045000,0.586451,1529,763,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
97,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,197,147,27,66,0.547565,-0.671935,1.65645,-0.321163,0,-228.109,0,9286,0.0714843,1020020,0.567238,648,267,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
98,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,172,96,15,59,0.848552,-0.86835,1.64384,-0.309733,0,-322.218,0,9343,0.0706144,1026540,0.566634,888,65,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
99,ethmac_run_20260308_170402,ethmac,1.4,53,0.64,DELAY 0,0,1,0,135,76,20,46,1.09398,-1.17001,1.64536,-0.344824,0,-291.054,0,9357,0.0749625,1029890,0.572526,963,454,632,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_170402/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_170402/timing_paths.csv
100,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,216,117,22,52,0.720406,-0.848344,0.69498,-0.156466,0,-4.398,0,57,0.0747679,1382330,0.497271,925,548,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
101,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,226,91,26,60,0.748134,-0.868938,0.704615,-0.166277,0,-4.15572,0,53,0.0711378,1374690,0.493555,759,402,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
102,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,175,128,28,67,0.813346,-0.860211,0.687833,-0.165738,0,-4.21635,0,52,0.0697352,1373000,0.491949,701,309,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
103,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,186,115,24,58,0.725823,-0.816162,0.695326,-0.177975,0,-4.22959,0,53,0.0719585,1377200,0.494246,795,406,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
104,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,240,84,18,44,0.716057,-0.695757,0.70639,-0.171944,0,-4.62571,0,57,0.0804715,1393960,0.50359,1405,667,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
105,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,176,77,29,49,1.08782,-0.936703,0.727285,-0.270148,0,-4.99297,0,62,0.076281,1383340,0.499228,1053,626,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
106,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,221,104,14,68,0.785287,-0.699193,0.726774,-0.170001,0,-4.51204,0,57,0.0701057,1384280,0.492347,970,63,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
107,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,263,123,23,36,0.701143,-0.681301,0.71849,-0.169247,0,-4.66747,0,59,0.0911754,1404950,0.51447,1848,1021,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
108,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,175,80,16,47,1.05434,-0.920314,0.730273,-0.267329,0,-5.44083,0,62,0.0765593,1383150,0.499436,1203,515,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
109,ethmac_run_20260308_172148,ethmac,1.4,45,0.56,DELAY 4,1,1,1,146,70,24,48,1.09737,-0.997479,0.662154,-0.476724,0,-7.478,0,77,0.077383,1386130,0.500285,1138,642,432,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_172148/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_172148/timing_paths.csv
110,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,216,90,15,39,0.664097,-0.668693,1.5879,-0.212146,0,-330.766,0,9334,0.0850956,1196710,0.554118,1508,685,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
111,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,192,104,22,54,0.671322,-0.683901,1.57901,-0.232014,0,-264.401,0,9319,0.0733664,1178510,0.539547,836,396,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
112,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,229,111,12,50,0.673326,-0.68002,1.59065,-0.217463,0,-343.157,0,9335,0.0731725,1186160,0.539332,1119,70,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
113,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,201,107,22,63,0.530347,-0.532615,1.56473,-0.163068,0,-259.364,0,9319,0.0706422,1175460,0.536114,776,200,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
114,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,245,106,25,66,0.547737,-0.546112,1.58135,-0.163272,0,-234.644,0,9307,0.070172,1173010,0.535339,698,203,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
115,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,215,137,14,55,0.682889,-0.696445,1.58722,-0.224977,0,-324.918,0,9332,0.0708156,1180430,0.536621,972,97,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
116,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,201,149,23,65,0.54313,-0.544251,1.59635,-0.155283,0,-250.021,0,9312,0.0692176,1171810,0.534418,703,198,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
117,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,275,146,28,35,0.675478,-0.66968,1.59162,-0.20506,0,-345.399,0,9334,0.0906308,1201330,0.561126,1739,953,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
118,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,254,119,20,70,0.531989,-0.535839,1.59239,-0.165213,0,-273.479,0,9321,0.0689343,1175920,0.533907,735,72,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
119,ethmac_run_20260308_174815,ethmac,1.4,50,0.58,DELAY 1,0,1,0,167,79,30,60,0.721994,-0.712674,1.56077,-0.169326,0,-216.468,0,9301,0.0715571,1172480,0.537316,691,377,883,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260308_174815/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260308_174815/timing_paths.csv
